Source,Target,Weight,Type
王进,高俅,6,Undirected
王进,史进,7,Undirected
高俅,史进,3,Undirected
高俅,鲁智深,10,Undirected
高俅,薛霸,5,Undirected
高俅,董超,5,Undirected
高俅,柴进,10,Undirected
高俅,李小二,3,Undirected
高俅,王伦,5,Undirected
高俅,杨志,9,Undirected
高俅,蔡京,9,Undirected
高俅,曹正,4,Undirected
高俅,张青,5,Undirected
高俅,晁盖,3,Undirected
高俅,宋江,39,Undirected
高俅,呼延灼,14,Undirected
高俅,韩滔,5,Undirected
高俅,凌振,4,Undirected
高俅,朱仝,3,Undirected
高俅,秦明,4,Undirected
高俅,卢俊义,7,Undirected
高俅,戴宗,12,Undirected
高俅,李逵,7,Undirected
高俅,李师师,8,Undirected
高俅,燕青,12,Undirected
高俅,刘唐,4,Undirected
高俅,吴用,15,Undirected
高俅,关胜,3,Undirected
高俅,董平,4,Undirected
高俅,童贯,7,Undirected
高俅,刘梦龙,6,Undirected
高俅,张清,7,Undirected
高俅,韩存保,4,Undirected
高俅,王焕,10,Undirected
高俅,王文德,3,Undirected
高俅,公孙胜,6,Undirected
高俅,周昂,7,Undirected
高俅,丘岳,7,Undirected
高俅,张顺,3,Undirected
高俅,宿元景,7,Undirected
史进,朱武,26,Undirected
史进,陈达,25,Undirected
史进,杨春,22,Undirected
史进,鲁智深,35,Undirected
史进,李忠,13,Undirected
史进,郑屠,3,Undirected
史进,周通,7,Undirected
史进,宋江,51,Undirected
史进,武松,22,Undirected
史进,李俊,9,Undirected
史进,戴宗,11,Undirected
史进,杨雄,13,Undirected
史进,吴用,20,Undirected
史进,解宝,15,Undirected
史进,花荣,25,Undirected
史进,石秀,12,Undirected
史进,张顺,9,Undirected
史进,呼延灼,15,Undirected
史进,杨志,18,Undirected
史进,朱仝,25,Undirected
史进,解珍,15,Undirected
史进,秦明,13,Undirected
史进,李应,13,Undirected
史进,徐宁,14,Undirected
史进,晁盖,4,Undirected
史进,朱贵,3,Undirected
史进,孙立,16,Undirected
史进,郭盛,8,Undirected
史进,黄信,14,Undirected
史进,柴进,16,Undirected
史进,李衮,12,Undirected
史进,穆弘,26,Undirected
史进,项充,12,Undirected
史进,公孙胜,9,Undirected
史进,阮小五,6,Undirected
史进,邹润,8,Undirected
史进,童猛,4,Undirected
史进,李云,4,Undirected
史进,孔亮,7,Undirected
史进,张横,7,Undirected
史进,施恩,5,Undirected
史进,邓飞,10,Undirected
史进,阮小七,5,Undirected
史进,凌振,4,Undirected
史进,穆春,3,Undirected
史进,杨林,6,Undirected
史进,李逵,18,Undirected
史进,邹渊,8,Undirected
史进,欧鹏,11,Undirected
史进,雷横,11,Undirected
史进,樊瑞,8,Undirected
史进,燕顺,8,Undirected
史进,张青,8,Undirected
史进,李立,3,Undirected
史进,杜迁,4,Undirected
史进,段景住,3,Undirected
史进,杜兴,5,Undirected
史进,石勇,4,Undirected
史进,童威,4,Undirected
史进,马麟,9,Undirected
史进,汤隆,5,Undirected
史进,刘唐,18,Undirected
史进,宋万,4,Undirected
史进,韩滔,10,Undirected
史进,薛永,6,Undirected
史进,阮小二,6,Undirected
史进,裴宣,4,Undirected
史进,卢俊义,24,Undirected
史进,扈三娘,3,Undirected
史进,燕青,10,Undirected
史进,史文恭,3,Undirected
史进,郁保四,4,Undirected
史进,王定六,3,Undirected
史进,董平,20,Undirected
史进,关胜,9,Undirected
史进,张清,11,Undirected
史进,索超,13,Undirected
史进,宣赞,8,Undirected
史进,郝思文,7,Undirected
史进,安道全,4,Undirected
史进,魏定国,7,Undirected
史进,蔡庆,3,Undirected
史进,鲍旭,8,Undirected
史进,王英,3,Undirected
史进,田虎,3,Undirected
史进,耿恭,5,Undirected
朱武,陈达,21,Undirected
朱武,杨春,20,Undirected
朱武,鲁智深,12,Undirected
朱武,宋江,36,Undirected
朱武,李忠,6,Undirected
朱武,武松,11,Undirected
朱武,蔡京,3,Undirected
朱武,李俊,6,Undirected
朱武,戴宗,9,Undirected
朱武,杨雄,8,Undirected
朱武,吴用,22,Undirected
朱武,解宝,6,Undirected
朱武,花荣,10,Undirected
朱武,石秀,6,Undirected
朱武,张顺,4,Undirected
朱武,呼延灼,11,Undirected
朱武,杨志,7,Undirected
朱武,朱仝,9,Undirected
朱武,解珍,6,Undirected
朱武,秦明,8,Undirected
朱武,李应,7,Undirected
朱武,徐宁,7,Undirected
朱武,宿元景,4,Undirected
朱武,朱贵,4,Undirected
朱武,孙立,11,Undirected
朱武,郭盛,8,Undirected
朱武,黄信,11,Undirected
朱武,柴进,7,Undirected
朱武,李衮,7,Undirected
朱武,穆弘,6,Undirected
朱武,项充,7,Undirected
朱武,公孙胜,8,Undirected
朱武,樊瑞,10,Undirected
朱武,白胜,4,Undirected
朱武,邹润,7,Undirected
朱武,童猛,6,Undirected
朱武,陶宗旺,4,Undirected
朱武,李云,4,Undirected
朱武,孔亮,7,Undirected
朱武,孟康,3,Undirected
朱武,张横,3,Undirected
朱武,施恩,3,Undirected
朱武,邓飞,5,Undirected
朱武,朱富,5,Undirected
朱武,阮小七,3,Undirected
朱武,凌振,7,Undirected
朱武,周通,5,Undirected
朱武,穆春,8,Undirected
朱武,侯健,3,Undirected
朱武,杨林,8,Undirected
朱武,李逵,6,Undirected
朱武,邹渊,4,Undirected
朱武,欧鹏,6,Undirected
朱武,雷横,5,Undirected
朱武,燕顺,3,Undirected
朱武,张青,5,Undirected
朱武,曹正,4,Undirected
朱武,李立,4,Undirected
朱武,晁盖,3,Undirected
朱武,杜迁,4,Undirected
朱武,段景住,3,Undirected
朱武,杜兴,6,Undirected
朱武,石勇,5,Undirected
朱武,童威,6,Undirected
朱武,马麟,3,Undirected
朱武,宋清,6,Undirected
朱武,汤隆,4,Undirected
朱武,刘唐,4,Undirected
朱武,宋万,4,Undirected
朱武,韩滔,5,Undirected
朱武,薛永,5,Undirected
朱武,郑天寿,4,Undirected
朱武,裴宣,8,Undirected
朱武,金大坚,5,Undirected
朱武,卢俊义,25,Undirected
朱武,宣赞,4,Undirected
朱武,鲍旭,3,Undirected
朱武,郝思文,4,Undirected
朱武,皇甫端,4,Undirected
朱武,安道全,6,Undirected
朱武,焦挺,4,Undirected
朱武,魏定国,5,Undirected
朱武,蔡庆,5,Undirected
朱武,关胜,5,Undirected
朱武,张清,5,Undirected
朱武,索超,3,Undirected
朱武,董平,4,Undirected
朱武,燕青,7,Undirected
朱武,叶清,3,Undirected
朱武,马灵,4,Undirected
陈达,杨春,43,Undirected
陈达,宋江,23,Undirected
陈达,李忠,15,Undirected
陈达,武松,9,Undirected
陈达,鲁智深,9,Undirected
陈达,吴用,11,Undirected
陈达,杨志,9,Undirected
陈达,徐宁,8,Undirected
陈达,杨雄,7,Undirected
陈达,朱仝,10,Undirected
陈达,李应,4,Undirected
陈达,解珍,6,Undirected
陈达,解宝,5,Undirected
陈达,花荣,12,Undirected
陈达,石秀,9,Undirected
陈达,呼延灼,9,Undirected
陈达,秦明,14,Undirected
陈达,朱贵,4,Undirected
陈达,孙立,11,Undirected
陈达,郭盛,9,Undirected
陈达,黄信,14,Undirected
陈达,柴进,5,Undirected
陈达,李衮,9,Undirected
陈达,穆弘,6,Undirected
陈达,项充,9,Undirected
陈达,公孙胜,8,Undirected
陈达,樊瑞,6,Undirected
陈达,白胜,6,Undirected
陈达,邹润,10,Undirected
陈达,童猛,3,Undirected
陈达,陶宗旺,6,Undirected
陈达,李云,6,Undirected
陈达,孔亮,6,Undirected
陈达,孟康,4,Undirected
陈达,施恩,5,Undirected
陈达,邓飞,17,Undirected
陈达,朱富,5,Undirected
陈达,戴宗,5,Undirected
陈达,凌振,5,Undirected
陈达,周通,16,Undirected
陈达,穆春,6,Undirected
陈达,侯健,4,Undirected
陈达,杨林,13,Undirected
陈达,李逵,5,Undirected
陈达,邹渊,11,Undirected
陈达,欧鹏,17,Undirected
陈达,雷横,9,Undirected
陈达,燕顺,11,Undirected
陈达,张青,8,Undirected
陈达,曹正,6,Undirected
陈达,李立,6,Undirected
陈达,杜迁,8,Undirected
陈达,段景住,4,Undirected
陈达,杜兴,3,Undirected
陈达,石勇,9,Undirected
陈达,童威,3,Undirected
陈达,马麟,13,Undirected
陈达,宋清,3,Undirected
陈达,汤隆,6,Undirected
陈达,刘唐,4,Undirected
陈达,宋万,6,Undirected
陈达,韩滔,15,Undirected
陈达,薛永,9,Undirected
陈达,郑天寿,7,Undirected
陈达,裴宣,3,Undirected
陈达,金大坚,3,Undirected
陈达,卢俊义,13,Undirected
陈达,燕青,4,Undirected
陈达,宣赞,11,Undirected
陈达,鲍旭,5,Undirected
陈达,王定六,3,Undirected
陈达,扈三娘,3,Undirected
陈达,蔡福,4,Undirected
陈达,王英,4,Undirected
陈达,郝思文,11,Undirected
陈达,郁保四,3,Undirected
陈达,焦挺,8,Undirected
陈达,魏定国,12,Undirected
陈达,蔡庆,3,Undirected
陈达,索超,7,Undirected
陈达,关胜,5,Undirected
陈达,张清,5,Undirected
陈达,董平,5,Undirected
陈达,马灵,3,Undirected
杨春,宋江,23,Undirected
杨春,李忠,15,Undirected
杨春,武松,9,Undirected
杨春,鲁智深,10,Undirected
杨春,吴用,12,Undirected
杨春,李应,6,Undirected
杨春,徐宁,9,Undirected
杨春,朱仝,10,Undirected
杨春,李俊,4,Undirected
杨春,花荣,13,Undirected
杨春,张顺,4,Undirected
杨春,呼延灼,10,Undirected
杨春,秦明,16,Undirected
杨春,杨志,9,Undirected
杨春,杨雄,7,Undirected
杨春,解珍,6,Undirected
杨春,解宝,5,Undirected
杨春,石秀,9,Undirected
杨春,朱贵,4,Undirected
杨春,孙立,10,Undirected
杨春,郭盛,8,Undirected
杨春,黄信,13,Undirected
杨春,柴进,4,Undirected
杨春,李衮,8,Undirected
杨春,穆弘,5,Undirected
杨春,项充,8,Undirected
杨春,公孙胜,6,Undirected
杨春,白胜,6,Undirected
杨春,邹润,10,Undirected
杨春,童猛,3,Undirected
杨春,陶宗旺,6,Undirected
杨春,李云,6,Undirected
杨春,孔亮,6,Undirected
杨春,孟康,4,Undirected
杨春,施恩,5,Undirected
杨春,邓飞,16,Undirected
杨春,朱富,5,Undirected
杨春,戴宗,5,Undirected
杨春,凌振,5,Undirected
杨春,周通,16,Undirected
杨春,穆春,6,Undirected
杨春,侯健,4,Undirected
杨春,杨林,12,Undirected
杨春,李逵,6,Undirected
杨春,邹渊,11,Undirected
杨春,欧鹏,16,Undirected
杨春,雷横,9,Undirected
杨春,樊瑞,5,Undirected
杨春,燕顺,11,Undirected
杨春,张青,8,Undirected
杨春,曹正,6,Undirected
杨春,李立,6,Undirected
杨春,杜迁,8,Undirected
杨春,段景住,4,Undirected
杨春,杜兴,3,Undirected
杨春,石勇,9,Undirected
杨春,童威,3,Undirected
杨春,马麟,12,Undirected
杨春,宋清,3,Undirected
杨春,汤隆,6,Undirected
杨春,刘唐,4,Undirected
杨春,宋万,6,Undirected
杨春,韩滔,14,Undirected
杨春,薛永,9,Undirected
杨春,郑天寿,7,Undirected
杨春,裴宣,3,Undirected
杨春,金大坚,3,Undirected
杨春,卢俊义,12,Undirected
杨春,燕青,4,Undirected
杨春,宣赞,11,Undirected
杨春,鲍旭,5,Undirected
杨春,王定六,3,Undirected
杨春,扈三娘,3,Undirected
杨春,蔡福,4,Undirected
杨春,王英,4,Undirected
杨春,郝思文,11,Undirected
杨春,郁保四,3,Undirected
杨春,焦挺,8,Undirected
杨春,魏定国,11,Undirected
杨春,蔡庆,3,Undirected
杨春,索超,7,Undirected
杨春,关胜,5,Undirected
杨春,张清,5,Undirected
杨春,董平,5,Undirected
杨春,乔道清,3,Undirected
杨春,马灵,3,Undirected
鲁智深,李忠,24,Undirected
鲁智深,郑屠,11,Undirected
鲁智深,周通,17,Undirected
鲁智深,杨志,32,Undirected
鲁智深,张青,14,Undirected
鲁智深,曹正,12,Undirected
鲁智深,武松,85,Undirected
鲁智深,宋江,91,Undirected
鲁智深,花荣,19,Undirected
鲁智深,孔亮,13,Undirected
鲁智深,施恩,8,Undirected
鲁智深,呼延灼,23,Undirected
鲁智深,李俊,11,Undirected
鲁智深,张横,5,Undirected
鲁智深,凌振,16,Undirected
鲁智深,杨雄,15,Undirected
鲁智深,吴用,43,Undirected
鲁智深,孙立,11,Undirected
鲁智深,解宝,24,Undirected
鲁智深,杨林,7,Undirected
鲁智深,欧鹏,7,Undirected
鲁智深,公孙胜,19,Undirected
鲁智深,燕顺,11,Undirected
鲁智深,李立,5,Undirected
鲁智深,朱仝,30,Undirected
鲁智深,解珍,24,Undirected
鲁智深,柴进,12,Undirected
鲁智深,晁盖,7,Undirected
鲁智深,穆弘,14,Undirected
鲁智深,秦明,21,Undirected
鲁智深,郭盛,8,Undirected
鲁智深,裴宣,9,Undirected
鲁智深,戴宗,21,Undirected
鲁智深,蔡京,3,Undirected
鲁智深,石秀,12,Undirected
鲁智深,张顺,7,Undirected
鲁智深,李应,15,Undirected
鲁智深,徐宁,13,Undirected
鲁智深,宿元景,3,Undirected
鲁智深,阮小五,4,Undirected
鲁智深,白胜,4,Undirected
鲁智深,邹润,8,Undirected
鲁智深,童猛,6,Undirected
鲁智深,黄信,9,Undirected
鲁智深,李衮,25,Undirected
鲁智深,李云,5,Undirected
鲁智深,孟康,4,Undirected
鲁智深,邓飞,6,Undirected
鲁智深,阮小七,5,Undirected
鲁智深,穆春,4,Undirected
鲁智深,侯健,4,Undirected
鲁智深,李逵,45,Undirected
鲁智深,邹渊,7,Undirected
鲁智深,项充,27,Undirected
鲁智深,雷横,9,Undirected
鲁智深,樊瑞,20,Undirected
鲁智深,杜迁,6,Undirected
鲁智深,段景住,8,Undirected
鲁智深,杜兴,6,Undirected
鲁智深,石勇,5,Undirected
鲁智深,童威,7,Undirected
鲁智深,马麟,11,Undirected
鲁智深,宋清,5,Undirected
鲁智深,朱贵,5,Undirected
鲁智深,汤隆,6,Undirected
鲁智深,刘唐,24,Undirected
鲁智深,宋万,6,Undirected
鲁智深,韩滔,7,Undirected
鲁智深,薛永,4,Undirected
鲁智深,阮小二,3,Undirected
鲁智深,郑天寿,4,Undirected
鲁智深,金大坚,5,Undirected
鲁智深,卢俊义,26,Undirected
鲁智深,扈三娘,11,Undirected
鲁智深,燕青,13,Undirected
鲁智深,史文恭,4,Undirected
鲁智深,郁保四,9,Undirected
鲁智深,张清,19,Undirected
鲁智深,关胜,14,Undirected
鲁智深,索超,12,Undirected
鲁智深,董平,11,Undirected
鲁智深,宣赞,5,Undirected
鲁智深,郝思文,5,Undirected
鲁智深,皇甫端,6,Undirected
鲁智深,安道全,7,Undirected
鲁智深,魏定国,5,Undirected
鲁智深,童贯,4,Undirected
鲁智深,蔡庆,6,Undirected
鲁智深,蔡福,5,Undirected
鲁智深,鲍旭,18,Undirected
鲁智深,王定六,5,Undirected
鲁智深,焦挺,5,Undirected
鲁智深,王英,10,Undirected
鲁智深,田虎,7,Undirected
鲁智深,钮文忠,5,Undirected
鲁智深,耿恭,4,Undirected
鲁智深,乔道清,4,Undirected
鲁智深,唐斌,3,Undirected
鲁智深,孙安,5,Undirected
鲁智深,邬梨,3,Undirected
鲁智深,叶清,3,Undirected
鲁智深,马灵,5,Undirected
鲁智深,王庆,3,Undirected
鲁智深,方腊,7,Undirected
鲁智深,邓元觉,5,Undirected
李忠,周通,30,Undirected
李忠,武松,14,Undirected
李忠,呼延灼,12,Undirected
李忠,杨志,11,Undirected
李忠,张青,9,Undirected
李忠,曹正,13,Undirected
李忠,施恩,10,Undirected
李忠,孔亮,10,Undirected
李忠,宋江,18,Undirected
李忠,李俊,4,Undirected
李忠,张横,4,Undirected
李忠,凌振,4,Undirected
李忠,杨雄,8,Undirected
李忠,吴用,7,Undirected
李忠,孙立,8,Undirected
李忠,解宝,8,Undirected
李忠,杨林,11,Undirected
李忠,花荣,9,Undirected
李忠,欧鹏,15,Undirected
李忠,公孙胜,6,Undirected
李忠,燕顺,8,Undirected
李忠,李立,8,Undirected
李忠,朱仝,6,Undirected
李忠,解珍,7,Undirected
李忠,柴进,4,Undirected
李忠,晁盖,3,Undirected
李忠,穆弘,5,Undirected
李忠,秦明,11,Undirected
李忠,郭盛,7,Undirected
李忠,裴宣,4,Undirected
李忠,王英,4,Undirected
李忠,白胜,7,Undirected
李忠,邹润,10,Undirected
李忠,童猛,4,Undirected
李忠,黄信,9,Undirected
李忠,陶宗旺,6,Undirected
李忠,李衮,6,Undirected
李忠,李云,7,Undirected
李忠,孟康,4,Undirected
李忠,邓飞,11,Undirected
李忠,朱富,5,Undirected
李忠,戴宗,6,Undirected
李忠,穆春,8,Undirected
李忠,侯健,4,Undirected
李忠,李逵,4,Undirected
李忠,邹渊,11,Undirected
李忠,石秀,8,Undirected
李忠,项充,6,Undirected
李忠,张顺,3,Undirected
李忠,雷横,5,Undirected
李忠,樊瑞,4,Undirected
李忠,杜迁,7,Undirected
李忠,段景住,4,Undirected
李忠,杜兴,5,Undirected
李忠,石勇,8,Undirected
李忠,童威,4,Undirected
李忠,马麟,6,Undirected
李忠,李应,3,Undirected
李忠,徐宁,4,Undirected
李忠,宋清,3,Undirected
李忠,朱贵,3,Undirected
李忠,汤隆,7,Undirected
李忠,宋万,6,Undirected
李忠,韩滔,9,Undirected
李忠,薛永,14,Undirected
李忠,郑天寿,10,Undirected
李忠,金大坚,3,Undirected
李忠,宣赞,7,Undirected
李忠,鲍旭,5,Undirected
李忠,王定六,4,Undirected
李忠,蔡福,3,Undirected
李忠,郝思文,7,Undirected
李忠,郁保四,3,Undirected
李忠,焦挺,6,Undirected
李忠,魏定国,5,Undirected
李忠,燕青,3,Undirected
李忠,卢俊义,10,Undirected
李忠,索超,5,Undirected
李忠,张清,5,Undirected
李忠,董平,4,Undirected
周通,呼延灼,16,Undirected
周通,杨志,15,Undirected
周通,张青,9,Undirected
周通,曹正,10,Undirected
周通,武松,12,Undirected
周通,施恩,9,Undirected
周通,孔亮,10,Undirected
周通,宋江,16,Undirected
周通,李俊,3,Undirected
周通,张横,3,Undirected
周通,凌振,4,Undirected
周通,杨雄,8,Undirected
周通,吴用,6,Undirected
周通,孙立,10,Undirected
周通,解宝,8,Undirected
周通,杨林,16,Undirected
周通,花荣,7,Undirected
周通,欧鹏,16,Undirected
周通,公孙胜,5,Undirected
周通,燕顺,11,Undirected
周通,李立,8,Undirected
周通,朱仝,8,Undirected
周通,解珍,8,Undirected
周通,柴进,4,Undirected
周通,晁盖,3,Undirected
周通,穆弘,5,Undirected
周通,秦明,14,Undirected
周通,郭盛,8,Undirected
周通,裴宣,4,Undirected
周通,王英,4,Undirected
周通,白胜,7,Undirected
周通,邹润,9,Undirected
周通,童猛,3,Undirected
周通,黄信,11,Undirected
周通,陶宗旺,6,Undirected
周通,李衮,6,Undirected
周通,李云,4,Undirected
周通,孟康,4,Undirected
周通,邓飞,15,Undirected
周通,朱富,5,Undirected
周通,戴宗,5,Undirected
周通,穆春,6,Undirected
周通,侯健,4,Undirected
周通,李逵,5,Undirected
周通,邹渊,10,Undirected
周通,石秀,6,Undirected
周通,项充,6,Undirected
周通,张顺,3,Undirected
周通,雷横,9,Undirected
周通,樊瑞,5,Undirected
周通,杜迁,6,Undirected
周通,段景住,4,Undirected
周通,杜兴,3,Undirected
周通,石勇,7,Undirected
周通,童威,3,Undirected
周通,马麟,9,Undirected
周通,李应,3,Undirected
周通,徐宁,5,Undirected
周通,宋清,3,Undirected
周通,朱贵,3,Undirected
周通,汤隆,7,Undirected
周通,刘唐,3,Undirected
周通,宋万,6,Undirected
周通,韩滔,13,Undirected
周通,薛永,8,Undirected
周通,郑天寿,7,Undirected
周通,金大坚,3,Undirected
周通,宣赞,11,Undirected
周通,鲍旭,5,Undirected
周通,王定六,3,Undirected
周通,扈三娘,3,Undirected
周通,蔡福,4,Undirected
周通,郝思文,11,Undirected
周通,郁保四,3,Undirected
周通,焦挺,8,Undirected
周通,魏定国,7,Undirected
周通,蔡庆,3,Undirected
周通,卢俊义,10,Undirected
周通,索超,9,Undirected
周通,关胜,5,Undirected
周通,张清,9,Undirected
周通,董平,8,Undirected
周通,燕青,3,Undirected
周通,马灵,3,Undirected
王婆,阎婆,3,Undirected
王婆,宋江,3,Undirected
王婆,武松,14,Undirected
王婆,武大郎,8,Undirected
王婆,何九叔,9,Undirected
薛霸,董超,18,Undirected
薛霸,柴进,3,Undirected
薛霸,卢俊义,6,Undirected
董超,柴进,3,Undirected
董超,卢俊义,6,Undirected
柴进,杜迁,12,Undirected
柴进,王伦,7,Undirected
柴进,宋万,10,Undirected
柴进,朱贵,8,Undirected
柴进,晁盖,11,Undirected
柴进,吴用,39,Undirected
柴进,刘唐,11,Undirected
柴进,雷横,13,Undirected
柴进,宋江,91,Undirected
柴进,朱仝,27,Undirected
柴进,花荣,25,Undirected
柴进,孔亮,9,Undirected
柴进,孔太公,6,Undirected
柴进,宋清,15,Undirected
柴进,阎婆,4,Undirected
柴进,阎婆惜,4,Undirected
柴进,武松,22,Undirected
柴进,张青,7,Undirected
柴进,施恩,8,Undirected
柴进,燕顺,11,Undirected
柴进,郑天寿,5,Undirected
柴进,石勇,5,Undirected
柴进,杨林,9,Undirected
柴进,李逵,42,Undirected
柴进,石秀,12,Undirected
柴进,白胜,3,Undirected
柴进,李俊,16,Undirected
柴进,邓飞,6,Undirected
柴进,戴宗,27,Undirected
柴进,杨雄,12,Undirected
柴进,孙立,13,Undirected
柴进,欧鹏,8,Undirected
柴进,张顺,18,Undirected
柴进,秦明,13,Undirected
柴进,马麟,8,Undirected
柴进,郭盛,13,Undirected
柴进,公孙胜,15,Undirected
柴进,汤隆,5,Undirected
柴进,黄信,9,Undirected
柴进,张横,9,Undirected
柴进,扈三娘,4,Undirected
柴进,呼延灼,19,Undirected
柴进,穆弘,18,Undirected
柴进,韩滔,6,Undirected
柴进,邹润,7,Undirected
柴进,童猛,9,Undirected
柴进,陶宗旺,3,Undirected
柴进,李云,3,Undirected
柴进,孟康,4,Undirected
柴进,凌振,8,Undirected
柴进,穆春,6,Undirected
柴进,解宝,12,Undirected
柴进,邹渊,6,Undirected
柴进,解珍,12,Undirected
柴进,杜兴,7,Undirected
柴进,童威,9,Undirected
柴进,李应,23,Undirected
柴进,徐宁,10,Undirected
柴进,薛永,5,Undirected
柴进,杨志,5,Undirected
柴进,李立,3,Undirected
柴进,裴宣,8,Undirected
柴进,李衮,7,Undirected
柴进,项充,7,Undirected
柴进,阮小五,5,Undirected
柴进,阮小七,10,Undirected
柴进,樊瑞,8,Undirected
柴进,曹正,3,Undirected
柴进,阮小二,4,Undirected
柴进,蔡福,7,Undirected
柴进,卢俊义,20,Undirected
柴进,燕青,29,Undirected
柴进,蔡庆,6,Undirected
柴进,关胜,20,Undirected
柴进,张清,10,Undirected
柴进,索超,5,Undirected
柴进,董平,9,Undirected
柴进,宣赞,4,Undirected
柴进,郝思文,4,Undirected
柴进,皇甫端,3,Undirected
柴进,安道全,4,Undirected
柴进,魏定国,4,Undirected
柴进,李师师,7,Undirected
柴进,宿元景,3,Undirected
柴进,鲍旭,3,Undirected
柴进,焦挺,3,Undirected
柴进,方腊,11,Undirected
杜迁,王伦,17,Undirected
杜迁,宋万,47,Undirected
杜迁,朱贵,30,Undirected
杜迁,杨志,6,Undirected
杜迁,阮小五,12,Undirected
杜迁,吴用,22,Undirected
杜迁,阮小二,11,Undirected
杜迁,阮小七,12,Undirected
杜迁,晁盖,28,Undirected
杜迁,刘唐,30,Undirected
杜迁,公孙胜,18,Undirected
杜迁,雷横,6,Undirected
杜迁,宋江,26,Undirected
杜迁,宋清,7,Undirected
杜迁,朱仝,6,Undirected
杜迁,白胜,21,Undirected
杜迁,黄信,16,Undirected
杜迁,花荣,14,Undirected
杜迁,王英,5,Undirected
杜迁,燕顺,16,Undirected
杜迁,秦明,13,Undirected
杜迁,石勇,27,Undirected
杜迁,郭盛,16,Undirected
杜迁,郑天寿,19,Undirected
杜迁,戴宗,14,Undirected
杜迁,金大坚,8,Undirected
杜迁,李俊,10,Undirected
杜迁,童猛,13,Undirected
杜迁,张横,13,Undirected
杜迁,穆春,15,Undirected
杜迁,李逵,13,Undirected
杜迁,张顺,11,Undirected
杜迁,李立,15,Undirected
杜迁,穆弘,12,Undirected
杜迁,童威,13,Undirected
杜迁,薛永,18,Undirected
杜迁,黄文炳,5,Undirected
杜迁,侯健,13,Undirected
杜迁,陶宗旺,10,Undirected
杜迁,欧鹏,13,Undirected
杜迁,马麟,9,Undirected
杜迁,施恩,5,Undirected
杜迁,朱富,8,Undirected
杜迁,李云,10,Undirected
杜迁,邹润,14,Undirected
杜迁,孟康,6,Undirected
杜迁,邓飞,9,Undirected
杜迁,杨雄,13,Undirected
杜迁,孙立,7,Undirected
杜迁,解宝,9,Undirected
杜迁,杨林,8,Undirected
杜迁,邹渊,17,Undirected
杜迁,石秀,8,Undirected
杜迁,解珍,9,Undirected
杜迁,杜兴,5,Undirected
杜迁,李应,7,Undirected
杜迁,裴宣,4,Undirected
杜迁,凌振,10,Undirected
杜迁,徐宁,6,Undirected
杜迁,汤隆,7,Undirected
杜迁,韩滔,7,Undirected
杜迁,呼延灼,8,Undirected
杜迁,李衮,6,Undirected
杜迁,孔亮,8,Undirected
杜迁,项充,6,Undirected
杜迁,樊瑞,5,Undirected
杜迁,张青,11,Undirected
杜迁,曹正,6,Undirected
杜迁,段景住,4,Undirected
杜迁,武松,6,Undirected
杜迁,卢俊义,7,Undirected
杜迁,扈三娘,5,Undirected
杜迁,燕青,3,Undirected
杜迁,梁中书,3,Undirected
杜迁,蔡福,5,Undirected
杜迁,蔡庆,4,Undirected
杜迁,宣赞,4,Undirected
杜迁,鲍旭,5,Undirected
杜迁,王定六,3,Undirected
杜迁,郝思文,4,Undirected
杜迁,皇甫端,3,Undirected
杜迁,安道全,3,Undirected
杜迁,郁保四,4,Undirected
杜迁,焦挺,6,Undirected
杜迁,魏定国,4,Undirected
杜迁,关胜,3,Undirected
杜迁,张清,3,Undirected
杜迁,董平,3,Undirected
王伦,宋万,16,Undirected
王伦,朱贵,15,Undirected
王伦,杨志,8,Undirected
王伦,阮小五,4,Undirected
王伦,吴用,13,Undirected
王伦,阮小二,4,Undirected
王伦,阮小七,4,Undirected
王伦,曹正,3,Undirected
王伦,晁盖,20,Undirected
王伦,刘唐,6,Undirected
王伦,公孙胜,5,Undirected
王伦,宋江,5,Undirected
宋万,朱贵,29,Undirected
宋万,杨志,6,Undirected
宋万,阮小五,11,Undirected
宋万,吴用,23,Undirected
宋万,阮小二,11,Undirected
宋万,阮小七,11,Undirected
宋万,晁盖,28,Undirected
宋万,刘唐,29,Undirected
宋万,公孙胜,19,Undirected
宋万,雷横,7,Undirected
宋万,宋江,21,Undirected
宋万,宋清,7,Undirected
宋万,朱仝,7,Undirected
宋万,白胜,20,Undirected
宋万,黄信,18,Undirected
宋万,花荣,15,Undirected
宋万,王英,4,Undirected
宋万,燕顺,15,Undirected
宋万,秦明,13,Undirected
宋万,石勇,19,Undirected
宋万,郭盛,17,Undirected
宋万,郑天寿,22,Undirected
宋万,戴宗,14,Undirected
宋万,金大坚,9,Undirected
宋万,李俊,9,Undirected
宋万,童猛,10,Undirected
宋万,张横,10,Undirected
宋万,穆春,13,Undirected
宋万,李逵,12,Undirected
宋万,张顺,11,Undirected
宋万,李立,13,Undirected
宋万,穆弘,12,Undirected
宋万,童威,10,Undirected
宋万,薛永,14,Undirected
宋万,侯健,10,Undirected
宋万,陶宗旺,11,Undirected
宋万,欧鹏,12,Undirected
宋万,马麟,9,Undirected
宋万,施恩,7,Undirected
宋万,李云,6,Undirected
宋万,朱富,7,Undirected
宋万,孟康,6,Undirected
宋万,邓飞,9,Undirected
宋万,杨雄,14,Undirected
宋万,杨林,8,Undirected
宋万,石秀,10,Undirected
